HandA,HandA_no,HandB,HandB_no,HandA_Wins,Ties,HandB_Wins
AAo,0,JTs,43,0.7847223877906799,0.003637593938037753,0.21163998544216156
AAo,0,J9s,44,0.7906509041786194,0.0035731582902371883,0.20577596127986908
AAo,0,J8s,45,0.8025662302970886,0.003463170025497675,0.19397062063217163
AAo,0,J7s,46,0.814906895160675,0.0034468178637325764,0.18164628744125366
AAo,0,J6s,47,0.8269876837730408,0.003690349403768778,0.1693219542503357
AAo,0,J5s,48,0.8254404664039612,0.0038978669326752424,0.17066167294979095
AAo,0,J4s,49,0.8294237852096558,0.0040078554302453995,0.1665683537721634
AAo,0,J3s,50,0.8334071040153503,0.004117843694984913,0.16247504949569702
AAo,0,J2s,51,0.8373904228210449,0.004227831959724426,0.15838173031806946
AAo,0,TAo,52,0.9109127521514893,0.012577205896377563,0.07651007175445557
AAo,0,TKo,53,0.859529972076416,0.0036771674640476704,0.1367928832769394
AAo,0,TQo,54,0.8420886397361755,0.003572129411622882,0.1543392539024353
AAo,0,TJo,55,0.8246473073959351,0.0034670913591980934,0.17188560962677002
AAo,0,TTo,56,0.8043506145477295,0.0036180492024868727,0.19203132390975952
AAo,0,T9s,57,0.7743479013442993,0.003479522420093417,0.2221725881099701
AAo,0,T8s,58,0.7862632274627686,0.0033695341553539038,0.21036724746227264
AAo,0,T7s,59,0.798603892326355,0.0033531817607581615,0.19804291427135468
AAo,0,T6s,60,0.8106846809387207,0.003596713300794363,0.1857185810804367
AAo,0,T5s,61,0.8254474401473999,0.0038978669326752424,0.17065466940402985
AAo,0,T4s,62,0.8254544734954834,0.0038978669326752424,0.17064765095710754
AAo,0,T3s,63,0.829437792301178,0.0040078554302453995,0.16655434668064117
AAo,0,T2s,64,0.8334211111068726,0.004117843694984913,0.1624610275030136
AAo,0,9Ao,65,0.9294611215591431,0.013725658878684044,0.05681321769952774
AAo,0,9Ko,66,0.8658021092414856,0.0035884815733879805,0.1306094080209732
AAo,0,9Qo,67,0.8483607769012451,0.003483443520963192,0.14815576374530792
AAo,0,9Jo,68,0.8309194445610046,0.0033784054685384035,0.16570213437080383
AAo,0,9To,69,0.8134781122207642,0.003273367416113615,0.18324850499629974
AAo,0,99o,70,0.8055335879325867,0.003476485377177596,0.1909899115562439
AAo,0,98s,71,0.7758603096008301,0.0033288481645286083,0.2208108752965927
AAo,0,97s,72,0.7882009744644165,0.0033124960027635098,0.20848654210567474
AAo,0,96s,73,0.8002817630767822,0.0035560275427997112,0.19616220891475677
AAo,0,95s,74,0.8150445222854614,0.0038571811746805906,0.18109829723834991
AAo,0,94s,75,0.8313615322113037,0.003950817044824362,0.16468766331672668
AAo,0,93s,76,0.8313685059547424,0.003950817044824362,0.16468064486980438
AAo,0,92s,77,0.8353518843650818,0.004060805309563875,0.160587340593338
AAo,0,8Ao,78,0.9251899719238281,0.013585788197815418,0.061224233359098434
AAo,0,8Ko,79,0.8785921335220337,0.0034485699143260717,0.11795927584171295
AAo,0,8Qo,80,0.8611508011817932,0.0033435318619012833,0.13550564646720886
AAo,0,8Jo,81,0.8437094688415527,0.003238493809476495,0.15305201709270477
AAo,0,8To,82,0.8262681365013123,0.0031334555242210627,0.1705983728170395
AAo,0,89o,83,0.8152741193771362,0.00309899915009737,0.18162687122821808
AAo,0,88o,84,0.801701545715332,0.003196862293407321,0.1951015740633011
AAo,0,87s,85,0.7718979716300964,0.0032200280111283064,0.22488199174404144
AAo,0,86s,86,0.7839787602424622,0.003463948844000697,0.21255727112293243
AAo,0,85s,87,0.7987415194511414,0.0037651024758815765,0.19749335944652557
AAo,0,84s,88,0.8150585293769836,0.0038587385788559914,0.18108272552490234
AAo,0,83s,89,0.8313755393028259,0.003952374681830406,0.16467207670211792
AAo,0,82s,90,0.8313825726509094,0.003952374681830406,0.1646650731563568
AAo,0,7Ao,91,0.9251970052719116,0.013589584268629551,0.061213430017232895
AAo,0,7Ko,92,0.8743097186088562,0.003312245709821582,0.12237805128097534
AAo,0,7Qo,93,0.8743062019348145,0.0033116615377366543,0.12238214164972305
AAo,0,7Jo,94,0.856864869594574,0.003206623485311866,0.13992850482463837
AAo,0,7To,95,0.8394235372543335,0.0031015854328870773,0.15747487545013428
AAo,0,79o,96,0.8284295201301575,0.003067128825932741,0.16850337386131287
AAo,0,78o,97,0.810988187789917,0.002963425824418664,0.18604840338230133
AAo,0,77o,98,0.8018884658813477,0.0032059727236628532,0.1949055790901184
AAo,0,76s,99,0.771652102470398,0.0034841943997889757,0.2248636931180954
AAo,0,75s,100,0.7864148616790771,0.0037865161430090666,0.20979860424995422
AAo,0,74s,101,0.8027318716049194,0.0038801520131528378,0.193387970328331
AAo,0,73s,102,0.8190488815307617,0.003973788116127253,0.17697733640670776
AAo,0,72s,103,0.835365891456604,0.004067424219101667,0.16056670248508453
AAo,0,6Ao,104,0.9294695854187012,0.009333622641861439,0.06119678542017937
AAo,0,6Ko,105,0.874035120010376,0.0036048339679837227,0.12236002832651138
AAo,0,6Qo,106,0.8697421550750732,0.0034635872580111027,0.12679423391819
AAo,0,6Jo,107,0.8697386384010315,0.0034630033187568188,0.1267983317375183
AAo,0,6To,108,0.8522973656654358,0.0033579650335013866,0.14434470236301422
AAo,0,69o,109,0.841303288936615,0.003323508659377694,0.1553732007741928
AAo,0,68o,110,0.8238619565963745,0.0032198054250329733,0.17291823029518127
AAo,0,67o,111,0.8107206225395203,0.0032603524159640074,0.18601903319358826
AAo,0,66o,112,0.8015072345733643,0.003510825103148818,0.19498196244239807
AAo,0,65s,113,0.7711461782455444,0.004016226157546043,0.22483760118484497
AAo,0,64s,114,0.7874631881713867,0.004112198017537594,0.2084246277809143
AAo,0,63s,115,0.803780198097229,0.004205834120512009,0.19201399385929108
AAo,0,62s,116,0.8200971484184265,0.0042994702234864235,0.17560335993766785
AAo,0,5Ao,117,0.9109480381011963,0.01317669078707695,0.07587525248527527
AAo,0,5Ko,118,0.8766173124313354,0.003985357005149126,0.1193973571062088
AAo,0,5Qo,119,0.8723243474960327,0.0038441105280071497,0.12383156269788742
AAo,0,5Jo,120,0.86803138256073,0.0037028638180345297,0.12826576828956604
AAo,0,5To,121,0.8680278658866882,0.0037022798787802458,0.12826986610889435
AAo,0,59o,122,0.8570337891578674,0.0036678232718259096,0.13929836452007294
AAo,0,58o,123,0.839592456817627,0.0035641200374811888,0.1568433940410614
AAo,0,57o,124,0.8264511227607727,0.003604667028412223,0.16994421184062958
AAo,0,56o,125,0.8101733922958374,0.0038630489725619555,0.18596355617046356
AAo,0,55o,126,0.8055667877197266,0.003987142350524664,0.19044609367847443
AAo,0,54s,127,0.7850097417831421,0.004406732972711325,0.21058352291584015
AAo,0,53s,128,0.8013267517089844,0.0045042624697089195,0.19416898488998413
AAo,0,52s,129,0.8176437616348267,0.004597898572683334,0.1777583509683609
AAo,0,4Ao,130,0.9152331948280334,0.013353937305510044,0.07141284644603729
AAo,0,4Ko,131,0.8809242844581604,0.004167984705418348,0.11490774899721146
AAo,0,4Qo,132,0.8766313195228577,0.004026738461107016,0.11934196203947067
AAo,0,4Jo,133,0.8723383545875549,0.003885491518303752,0.12377616763114929
AAo,0,4To,134,0.8680453896522522,0.0037442450411617756,0.1282103806734085
AAo,0,49o,135,0.8744891881942749,0.003814242547377944,0.1216965988278389
AAo,0,48o,136,0.8570478558540344,0.003710539313033223,0.13924163579940796
AAo,0,47o,137,0.8439064621925354,0.0037510863039642572,0.15234243869781494
AAo,0,46o,138,0.8276287317276001,0.0040094684809446335,0.16836179792881012
AAo,0,45o,139,0.8249769806861877,0.004337764345109463,0.17068523168563843
AAo,0,44o,140,0.8097725510597229,0.004356469493359327,0.185870960354805
AAo,0,43s,141,0.805310070514679,0.004656688775867224,0.1900332272052765
AAo,0,42s,142,0.8216270804405212,0.004756164737045765,0.17361675202846527
AAo,0,3Ao,143,0.9195183515548706,0.013555712066590786,0.06692590564489365
AAo,0,3Ko,144,0.8852312564849854,0.0043786452151834965,0.11039011180400848
AAo,0,3Qo,145,0.8809382915496826,0.0042373985052108765,0.1148243173956871
AAo,0,3Jo,146,0.8766453266143799,0.0040961517952382565,0.11925853043794632
AAo,0,3To,147,0.8723523616790771,0.0039549050852656364,0.12369273602962494
AAo,0,39o,148,0.8745066523551941,0.003884240286424756,0.12160907685756683
AAo,0,38o,149,0.8745031952857971,0.0038849911652505398,0.1216118335723877
AAo,0,37o,150,0.8613618016242981,0.0039255376905202866,0.13471265137195587
AAo,0,36o,151,0.8450840711593628,0.0041839201003313065,0.15073199570178986
AAo,0,35o,152,0.8424323797225952,0.004512215964496136,0.15305542945861816
AAo,0,34o,153,0.8467393517494202,0.004694844130426645,0.14856582880020142
AAo,0,33o,154,0.813978374004364,0.0047846646048128605,0.18123698234558105
AAo,0,32s,155,0.8256103992462158,0.004930783528834581,0.16945880651474
AAo,0,2Ao,156,0.9238035678863525,0.013790483586490154,0.06240597367286682
AAo,0,2Ko,157,0.8895382285118103,0.004627015441656113,0.10583475977182388
AAo,0,2Qo,158,0.8852452635765076,0.004485768731683493,0.1102689728140831
AAo,0,2Jo,159,0.8809522986412048,0.00434452248737216,0.11470317840576172
AAo,0,2To,160,0.8766593337059021,0.00420327577739954,0.11913739144802094
AAo,0,29o,161,0.8788136839866638,0.004132610745728016,0.11705373227596283
AAo,0,28o,162,0.8745207190513611,0.003992699086666107,0.1214866042137146
AAo,0,27o,163,0.8788171410560608,0.004137699957937002,0.11704513430595398
AAo,0,26o,164,0.8625394105911255,0.004396081902086735,0.13306449353694916
AAo,0,25o,165,0.8598877191543579,0.004724378231912851,0.13538792729377747
AAo,0,24o,166,0.8641946911811829,0.004907005932182074,0.13089831173419952
AAo,0,23o,167,0.8685016632080078,0.0051176659762859344,0.12638068199157715
AAo,0,22o,168,0.8181841373443604,0.005292051006108522,0.17652378976345062
AKs,1,AQs,2,0.6916283369064331,0.04228688403964043,0.266084760427475
AKs,1,AJs,3,0.6890003085136414,0.04220103472471237,0.2687986493110657
AKs,1,ATs,4,0.6863722801208496,0.04211518540978432,0.27151253819465637
AKs,1,A9s,5,0.6905777454376221,0.04271262511610985,0.26670965552330017
AKs,1,A8s,6,0.6880303025245667,0.04280022531747818,0.26916947960853577
AKs,1,A7s,7,0.6854828596115112,0.0429462306201458,0.27157095074653625
AKs,1,A6s,8,0.6894809603691101,0.039610374718904495,0.2709086835384369
AKs,1,A5s,9,0.6766135096549988,0.04311208799481392,0.2802744209766388
AKs,1,A4s,10,0.6806116104125977,0.04363769665360451,0.27575069665908813
AKs,1,A3s,11,0.6846097707748413,0.044221118092536926,0.27116912603378296
AKs,1,A2s,12,0.6886078715324402,0.04486235976219177,0.26652976870536804
AKs,1,KAo,13,0.07157374173402786,0.9066953063011169,0.021730953827500343
AKs,1,KKo,14,0.3369401693344116,0.008247367106378078,0.6548124551773071
AKs,1,KQs,15,0.7084881067276001,0.011596071533858776,0.27991583943367004
AKs,1,KJs,16,0.7058600783348083,0.011510222218930721,0.28262972831726074
AKs,1,KTs,17,0.7032319903373718,0.011424372904002666,0.28534361720085144
AKs,1,K9s,18,0.7212218046188354,0.012069118209183216,0.2667090594768524
AKs,1,K8s,19,0.7188478112220764,0.011983268894255161,0.2691689133644104
AKs,1,K7s,20,0.7165316343307495,0.011897420510649681,0.27157095074653625
AKs,1,K6s,21,0.7170730233192444,0.012017725966870785,0.27090924978256226
AKs,1,K5s,22,0.7211248874664307,0.012431788258254528,0.2664433419704437
AKs,1,K4s,23,0.7255277037620544,0.012552677653729916,0.26191961765289307
AKs,1,K3s,24,0.7299883961677551,0.012673567049205303,0.2573380768299103
AKs,1,K2s,25,0.7345068454742432,0.012794457376003265,0.252698689699173
AKs,1,QAo,26,0.7322410941123962,0.04444323852658272,0.22331568598747253
AKs,1,QKo,27,0.7501494884490967,0.011527937836945057,0.23832255601882935
AKs,1,QQo,28,0.4589383602142334,0.004199994262307882,0.5368616580963135
AKs,1,QJs,29,0.6326614618301392,0.005238701589405537,0.362099826335907
AKs,1,QTs,30,0.6296606659889221,0.005140442401170731,0.36519888043403625
AKs,1,Q9s,31,0.6419563889503479,0.005094743799418211,0.3529488742351532
AKs,1,Q8s,32,0.6503323912620544,0.004996484145522118,0.3446711301803589
AKs,1,Q7s,33,0.6594404578208923,0.0048982249572873116,0.3356613516807556
AKs,1,Q6s,34,0.6558039784431458,0.0049047949723899364,0.3392912447452545
AKs,1,Q5s,35,0.6584959626197815,0.005319294985383749,0.3361847400665283
AKs,1,Q4s,36,0.6618515253067017,0.005431570578366518,0.3327169120311737
AKs,1,Q3s,37,0.665266215801239,0.005543846171349287,0.3291899263858795
AKs,1,Q2s,38,0.6687400341033936,0.005656121764332056,0.3256038427352905
AKs,1,JAo,39,0.7293128371238708,0.04433441907167435,0.226352721452713
AKs,1,JKo,40,0.7472212910652161,0.011419117450714111,0.24135959148406982
AKs,1,JQo,41,0.6620284914970398,0.004839969798922539,0.3331315517425537
AKs,1,JJo,42,0.45813748240470886,0.004065282642841339,0.537797212600708
AKs,1,JTs,43,0.6175484657287598,0.0050580971874296665,0.3773934245109558
AKs,1,J9s,44,0.6298441886901855,0.005012398585677147,0.36514338850975037
AKs,1,J8s,45,0.6382201910018921,0.0049141389317810535,0.35686567425727844
AKs,1,J7s,46,0.64732825756073,0.0048158797435462475,0.3478558659553528
AKs,1,J6s,47,0.6558039784431458,0.004911803174763918,0.3392842411994934
AKs,1,J5s,48,0.6554951667785645,0.005221035331487656,0.3392837941646576
AKs,1,J4s,49,0.6588507294654846,0.005333310924470425,0.335815966129303
AKs,1,J3s,50,0.662265419960022,0.005445586983114481,0.3322889804840088
AKs,1,J2s,51,0.6657392382621765,0.00555786257609725,0.3287028670310974
AKs,1,TAo,52,0.7263846397399902,0.04422559589147568,0.2293897569179535
AKs,1,TKo,53,0.7442930936813354,0.011310297064483166,0.2443966269493103
AKs,1,TQo,54,0.6588257551193237,0.004718496464192867,0.33645573258399963
AKs,1,TJo,55,0.6460762619972229,0.0046303109265863895,0.34929341077804565
AKs,1,TTo,56,0.4579673409461975,0.003930571489036083,0.5381020903587341
AKs,1,T9s,57,0.6177319884300232,0.004930053371936083,0.3773379325866699
AKs,1,T8s,58,0.6261079907417297,0.0048317937180399895,0.3690601885318756
AKs,1,T7s,59,0.6352160573005676,0.004733534529805183,0.36005041003227234
AKs,1,T6s,60,0.6436917781829834,0.004829457961022854,0.3514787554740906
AKs,1,T5s,61,0.6554951667785645,0.005228043533861637,0.3392767906188965
AKs,1,T4s,62,0.6558499336242676,0.005235051736235619,0.33891499042510986
AKs,1,T3s,63,0.6592646241188049,0.005347327329218388,0.33538803458213806
AKs,1,T2s,64,0.6627385020256042,0.005459602922201157,0.3318019211292267
AKs,1,9Ao,65,0.7313635349273682,0.04499376192688942,0.2236427217721939
AKs,1,9Ko,66,0.7642210125923157,0.012136279605329037,0.2236427217721939
AKs,1,9Qo,67,0.6717961430549622,0.004654839169234037,0.3235490024089813
AKs,1,9Jo,68,0.6590466499328613,0.004566654097288847,0.33638668060302734
AKs,1,9To,69,0.6462971568107605,0.004478468559682369,0.34922435879707336
AKs,1,99o,70,0.4728650152683258,0.00395159563049674,0.5231834053993225
AKs,1,98s,71,0.6264176964759827,0.004811645485460758,0.36877068877220154
AKs,1,97s,72,0.6235942840576172,0.004713386297225952,0.37169232964515686
AKs,1,96s,73,0.632070004940033,0.004809309728443623,0.3631206750869751
AKs,1,95s,74,0.643873393535614,0.005207895301282406,0.350918710231781
AKs,1,94s,75,0.6563403606414795,0.005304256919771433,0.3383553624153137
AKs,1,93s,76,0.6567543148994446,0.005311264656484127,0.3379344344139099
AKs,1,92s,77,0.6602281332015991,0.005423540249466896,0.3343483507633209
AKs,1,8Ao,78,0.7285170555114746,0.04506520554423332,0.22641773521900177
AKs,1,8Ko,79,0.7615532279014587,0.012029016390442848,0.22641773521900177
AKs,1,8Qo,80,0.680677592754364,0.004535117652267218,0.31478726863861084
AKs,1,8Jo,81,0.6679280996322632,0.00444693211466074,0.32762494683265686
AKs,1,8To,82,0.6551786661148071,0.0043587470427155495,0.3404626250267029
AKs,1,89o,83,0.655947208404541,0.004348526708781719,0.3397042751312256
AKs,1,88o,84,0.4739563465118408,0.0038207778707146645,0.5222228765487671
AKs,1,87s,85,0.6116594672203064,0.0046323551796376705,0.3837081491947174
AKs,1,86s,86,0.6201351881027222,0.00472871633246541,0.3751360774040222
AKs,1,85s,87,0.6319385766983032,0.005127302370965481,0.36293408274650574
AKs,1,84s,88,0.6444056034088135,0.0052236635237932205,0.35037076473236084
AKs,1,83s,89,0.6569316983222961,0.0053200251422822475,0.33774828910827637
AKs,1,82s,90,0.6574047207832336,0.005327032878994942,0.33726823329925537
AKs,1,7Ao,91,0.725670576095581,0.04520011320710182,0.22912928462028503
AKs,1,7Ko,92,0.7589450478553772,0.011925647035241127,0.22912928462028503
AKs,1,7Qo,93,0.6902143359184265,0.0044197761453688145,0.3053658902645111
AKs,1,7Jo,94,0.6774648427963257,0.004331590607762337,0.31820356845855713
AKs,1,7To,95,0.6647153496742249,0.004243405535817146,0.33104124665260315
AKs,1,79o,96,0.6529218554496765,0.004233185201883316,0.3428449332714081
AKs,1,78o,97,0.640349805355072,0.004146751947700977,0.35550346970558167
AKs,1,77o,98,0.47567838430404663,0.0036996935959905386,0.5206218957901001
AKs,1,76s,99,0.6082595586776733,0.004651189316064119,0.38708925247192383
AKs,1,75s,100,0.6200629472732544,0.005051088985055685,0.3748859763145447
AKs,1,74s,101,0.6325299143791199,0.005147450603544712,0.3623226284980774
AKs,1,73s,102,0.6450560092926025,0.005243811756372452,0.3497001826763153
AKs,1,72s,103,0.6576412320137024,0.005340173374861479,0.33701857924461365
AKs,1,6Ao,104,0.7299804091453552,0.041560377925634384,0.22845923900604248
AKs,1,6Ko,105,0.7594751715660095,0.012065614573657513,0.22845923900604248
AKs,1,6Qo,106,0.6863579750061035,0.004422987811267376,0.30921903252601624
AKs,1,6Jo,107,0.6863518357276917,0.0044294120743870735,0.30921873450279236
AKs,1,6To,108,0.6736023426055908,0.004341227002441883,0.3220564126968384
AKs,1,69o,109,0.6618089079856873,0.004331006668508053,0.3338600993156433
AKs,1,68o,110,0.649236798286438,0.004244573414325714,0.3465186357498169
AKs,1,67o,111,0.6367238163948059,0.004162520170211792,0.3591136634349823
AKs,1,66o,112,0.47560304403305054,0.00396755849942565,0.5204293727874756
AKs,1,65s,113,0.6083623170852661,0.005167306866496801,0.38647037744522095
AKs,1,64s,114,0.6208292841911316,0.005266296211630106,0.37390440702438354
AKs,1,63s,115,0.6333553791046143,0.005362657364457846,0.3612819314002991
AKs,1,62s,116,0.6459406614303589,0.005459018982946873,0.3486003279685974
AKs,1,5Ao,117,0.7159532904624939,0.04529803246259689,0.2387486845254898
AKs,1,5Ko,118,0.7637117505073547,0.012546448037028313,0.223741814494133
AKs,1,5Qo,119,0.6890924572944641,0.004899247083812952,0.30600830912590027
AKs,1,5Jo,120,0.685889720916748,0.004777773283421993,0.3093324899673462
AKs,1,5To,121,0.6858835816383362,0.0047841970808804035,0.3093321919441223
AKs,1,59o,122,0.6740901470184326,0.0047739772126078606,0.32113587856292725
AKs,1,58o,123,0.6615180373191833,0.004687543958425522,0.33379441499710083
AKs,1,57o,124,0.6490050554275513,0.0046054907143116,0.34638941287994385
AKs,1,56o,125,0.6367998719215393,0.004742732737213373,0.35845738649368286
AKs,1,55o,126,0.478648841381073,0.004628267139196396,0.5167228579521179
AKs,1,54s,127,0.6105637550354004,0.005636557471007109,0.3837997019290924
AKs,1,53s,128,0.6230898499488831,0.005737299099564552,0.37117284536361694
AKs,1,52s,129,0.6356750726699829,0.005833660252392292,0.3584912419319153
AKs,1,4Ao,130,0.7202714681625366,0.0459071509540081,0.23382140696048737
AKs,1,4Ko,131,0.7684468626976013,0.012738587334752083,0.21881453692913055
AKs,1,4Qo,132,0.6926499605178833,0.005089049693197012,0.30226102471351624
AKs,1,4Jo,133,0.6894472241401672,0.004967575892806053,0.30558520555496216
AKs,1,4To,134,0.686244547367096,0.004846102092415094,0.3089093565940857
AKs,1,49o,135,0.6871944069862366,0.004930491093546152,0.3078750967979431
AKs,1,48o,136,0.6746222972869873,0.004844057839363813,0.3205336332321167
AKs,1,47o,137,0.662109375,0.004762005060911179,0.3331286311149597
AKs,1,46o,138,0.649904191493988,0.004899247083812952,0.34519657492637634
AKs,1,45o,139,0.6389315128326416,0.005301044788211584,0.3557674288749695
AKs,1,44o,140,0.4839208722114563,0.005135965067893267,0.5109431743621826
AKs,1,43s,141,0.6265045404434204,0.005897317081689835,0.36759811639785767
AKs,1,42s,142,0.6390897631645203,0.0060002487152814865,0.3549099564552307
AKs,1,3Ao,143,0.7245895862579346,0.04660854488611221,0.22880186140537262
AKs,1,3Ko,144,0.7732415795326233,0.012963430024683475,0.21379497647285461
AKs,1,3Qo,145,0.6962665319442749,0.005315644666552544,0.2984178066253662
AKs,1,3Jo,146,0.6930638551712036,0.005194171331822872,0.30174198746681213
AKs,1,3To,147,0.6898611187934875,0.005072697531431913,0.30506616830825806
AKs,1,39o,148,0.6876144409179688,0.005029188934713602,0.3073563575744629
AKs,1,38o,149,0.6877857446670532,0.005037365015596151,0.3071769177913666
AKs,1,37o,150,0.6752727627754211,0.004955311771482229,0.3197719156742096
AKs,1,36o,151,0.6630675792694092,0.005092553794384003,0.3318398892879486
AKs,1,35o,152,0.6520949006080627,0.005494351498782635,0.34241071343421936
AKs,1,34o,153,0.6557115316390991,0.005684154108166695,0.33860430121421814
AKs,1,33o,154,0.4898236393928528,0.005725424271076918,0.5044509172439575
AKs,1,32s,155,0.6425636410713196,0.0061852335929870605,0.35125115513801575
AKs,1,2Ao,156,0.7289077639579773,0.047413505613803864,0.22367873787879944
AKs,1,2Ko,157,0.7780958414077759,0.013232268393039703,0.20867186784744263
AKs,1,2Qo,158,0.6999422907829285,0.005591734778136015,0.29446595907211304
AKs,1,2Jo,159,0.6967396140098572,0.005470260977745056,0.29779013991355896
AKs,1,2To,160,0.6935368776321411,0.005348787177354097,0.3011143207550049
AKs,1,29o,161,0.6912901997566223,0.005305278580635786,0.3034045100212097
AKs,1,28o,162,0.6882649064064026,0.005185557063668966,0.3065495491027832
AKs,1,27o,163,0.6884952783584595,0.005198113154619932,0.3063066005706787
AKs,1,26o,164,0.6762900948524475,0.005335355177521706,0.31837454438209534
AKs,1,25o,165,0.6653174757957458,0.005737152881920338,0.3289453983306885
AKs,1,24o,166,0.6689341068267822,0.005926955956965685,0.32513895630836487
AKs,1,23o,167,0.672609806060791,0.006153550930321217,0.32123661041259766
AKs,1,22o,168,0.49635714292526245,0.006424871739000082,0.49721798300743103
AQs,2,AJs,3,0.6817206740379333,0.05285627022385597,0.26542308926582336
AQs,2,ATs,4,0.6790925860404968,0.05277042090892792,0.26813697814941406
AQs,2,A9s,5,0.679958701133728,0.0533316507935524,0.26670965552330017
AQs,2,A8s,6,0.6773306727409363,0.053499847650527954,0.26916947960853577
AQs,2,A7s,7,0.6783713698387146,0.05380352959036827,0.26782509684562683
AQs,2,A6s,8,0.67901611328125,0.05044548213481903,0.27053841948509216
AQs,2,A5s,9,0.6660680770874023,0.05402778834104538,0.27990415692329407
AQs,2,A4s,10,0.6699855923652649,0.05463398993015289,0.2753804326057434
AQs,2,A3s,11,0.6739031076431274,0.055298008024692535,0.27079886198043823
AQs,2,A2s,12,0.67782062292099,0.05601984262466431,0.2661595046520233
AQs,2,KAo,13,0.276548832654953,0.04444323852658272,0.6790079474449158
AQs,2,KKo,14,0.3172721266746521,0.004200578201562166,0.678527295589447
AQs,2,KQs,15,0.7084833979606628,0.011385244317352772,0.28013134002685547
AQs,2,KJs,16,0.6150633692741394,0.005238263867795467,0.37969833612442017
AQs,2,KTs,17,0.6120626330375671,0.005140004213899374,0.38279739022254944
AQs,2,K9s,18,0.6239654421806335,0.005094305612146854,0.37094026803970337
AQs,2,K8s,19,0.6323414444923401,0.004996046423912048,0.36266252398490906
AQs,2,K7s,20,0.6306431293487549,0.004897786770015955,0.3644590973854065
AQs,2,K6s,21,0.6270066499710083,0.0049047949723899364,0.3680885434150696
AQs,2,K5s,22,0.629698634147644,0.005319294985383749,0.36498206853866577
AQs,2,K4s,23,0.6330541968345642,0.005431570578366518,0.36151421070098877
AQs,2,K3s,24,0.6364688873291016,0.005543846171349287,0.35798725485801697
AQs,2,K2s,25,0.6399427056312561,0.005656121764332056,0.3544011414051056
AQs,2,QAo,26,0.07157432287931442,0.9066941142082214,0.021731538698077202
AQs,2,QKo,27,0.7501531839370728,0.011317110620439053,0.23852968215942383
AQs,2,QQo,28,0.3365401327610016,0.012417187914252281,0.6510426998138428
AQs,2,QJs,29,0.6925201416015625,0.014394056051969528,0.29308581352233887
AQs,2,QTs,30,0.6898921132087708,0.014308206737041473,0.29579970240592957
AQs,2,Q9s,31,0.7078818678855896,0.014952952042222023,0.27716514468193054
AQs,2,Q8s,32,0.7055078744888306,0.014867102727293968,0.2796249985694885
AQs,2,Q7s,33,0.7165322303771973,0.015642665326595306,0.26782509684562683
AQs,2,Q6s,34,0.713800847530365,0.015659602358937263,0.2705395817756653
AQs,2,Q5s,35,0.7178526520729065,0.016073664650321007,0.26607367396354675
AQs,2,Q4s,36,0.722255527973175,0.016194554045796394,0.2615499496459961
AQs,2,Q3s,37,0.726716160774231,0.016315443441271782,0.2569683790206909
AQs,2,Q2s,38,0.7312346696853638,0.01643633283674717,0.252329021692276
AQs,2,JAo,39,0.7219306230545044,0.05529645085334778,0.22277294099330902
AQs,2,JKo,40,0.644279420375824,0.004840116016566753,0.3508804440498352
AQs,2,JQo,41,0.732742190361023,0.014470561407506466,0.2527872920036316
AQs,2,JJo,42,0.4573644697666168,0.004019340965896845,0.5386161804199219
AQs,2,JTs,43,0.6195222735404968,0.005002908408641815,0.37547481060028076
AQs,2,J9s,44,0.6315158009529114,0.004957209806889296,0.36352699995040894
AQs,2,J8s,45,0.6398918032646179,0.004858950152993202,0.355249285697937
AQs,2,J7s,46,0.6503872871398926,0.00483033386990428,0.34478238224983215
AQs,2,J6s,47,0.6586822271347046,0.004836903885006905,0.33648085594177246
AQs,2,J5s,48,0.6583734750747681,0.00514613650739193,0.33648040890693665
AQs,2,J4s,49,0.6617290377616882,0.005258412100374699,0.33301258087158203
AQs,2,J3s,50,0.6651437282562256,0.005370687693357468,0.32948559522628784
AQs,2,J2s,51,0.6686175465583801,0.005482963286340237,0.32589948177337646
AQs,2,TAo,52,0.719002366065979,0.05518763139843941,0.2258099764585495
AQs,2,TKo,53,0.6410767436027527,0.004718642216175795,0.35420462489128113
AQs,2,TQo,54,0.7298139333724976,0.01436174102127552,0.25582432746887207
AQs,2,TJo,55,0.648013174533844,0.004574830178171396,0.34741201996803284
AQs,2,TTo,56,0.45719432830810547,0.0038846295792609453,0.538921058177948
AQs,2,T9s,57,0.619403600692749,0.0048748645931482315,0.3757215440273285
AQs,2,T8s,58,0.6277796030044556,0.004776604939252138,0.3674437999725342
AQs,2,T7s,59,0.6382750868797302,0.004747988656163216,0.3569769263267517
AQs,2,T6s,60,0.646570086479187,0.0047545586712658405,0.34867537021636963
AQs,2,T5s,61,0.6583734750747681,0.005153144709765911,0.33647340536117554
AQs,2,T4s,62,0.6587282419204712,0.005160152446478605,0.3361116051673889
AQs,2,T3s,63,0.6621429324150085,0.005272428039461374,0.3325846493244171
AQs,2,T2s,64,0.6656167507171631,0.005384704098105431,0.32899853587150574
AQs,2,9Ao,65,0.7203290462493896,0.05591608211398125,0.2237548530101776
AQs,2,9Ko,66,0.6536378860473633,0.004654985386878252,0.34170714020729065
AQs,2,9Qo,67,0.7497335076332092,0.015187723562121391,0.23507878184318542
AQs,2,9Jo,68,0.660666286945343,0.004511173348873854,0.33482256531715393
